augustus_masked-NW_019168381.1-processed-gene-39.7-mRNA-1	29760.VIT_01s0011g06390.t01	5.9e-251	872.8					virNOG[6]	0IMX9@euNOG,0XT5Q@NOG,1C6IC@strNOG,1EKF2@virNOG	NA|NA|NA	S	PHD finger protein MALE
augustus_masked-NW_019168381.1-processed-gene-39.14-mRNA-1	3694.POPTR_0003s12820.1	2.8e-138	498.4					virNOG[6]	1BDR8@strNOG,1DRN6@virNOG,COG3491@NOG,KOG0143@euNOG	NA|NA|NA	Q	gibberellin
augustus_masked-NW_019168381.1-processed-gene-39.8-mRNA-1	3847.GLYMA05G37800.1	3.9e-145	520.8		GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K10406		virNOG[6]	1BFHE@strNOG,1DT12@virNOG,COG5059@NOG,KOG0239@euNOG	NA|NA|NA	Z	K10406 kinesin family member C2 C3
augustus_masked-NW_019168381.1-processed-gene-39.9-mRNA-1	3694.POPTR_0001s09410.1	4.2e-190	669.8		GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	K10406		virNOG[6]	1BFHE@strNOG,1DT12@virNOG,COG5059@NOG,KOG0239@euNOG	NA|NA|NA	Z	K10406 kinesin family member C2 C3
augustus_masked-NW_019168381.1-processed-gene-39.2-mRNA-1	29760.VIT_02s0025g03530.t01	3.8e-267	925.6	GSH1	GO:0000003,GO:0000302,GO:0002213,GO:0002376,GO:0003006,GO:0003674,GO:0003824,GO:0004357,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006082,GO:0006518,GO:0006520,GO:0006575,GO:0006725,GO:0006749,GO:0006750,GO:0006790,GO:0006807,GO:0006950,GO:0006952,GO:0006955,GO:0006979,GO:0007275,GO:0008150,GO:0008152,GO:0008652,GO:0009058,GO:0009266,GO:0009408,GO:0009507,GO:0009532,GO:0009536,GO:0009570,GO:0009607,GO:0009617,GO:0009620,GO:0009625,GO:0009628,GO:0009700,GO:0009719,GO:0009725,GO:0009753,GO:0009791,GO:0009814,GO:0009816,GO:0009908,GO:0009987,GO:0010033,GO:0010035,GO:0010038,GO:0010193,GO:0016043,GO:0016053,GO:0016143,GO:0016144,GO:0016874,GO:0016879,GO:0016881,GO:0018130,GO:0019184,GO:0019438,GO:0019748,GO:0019752,GO:0019757,GO:0019758,GO:0019760,GO:0019761,GO:0022414,GO:0032501,GO:0032502,GO:0033036,GO:0033037,GO:0033554,GO:0034641,GO:0042221,GO:0042398,GO:0042430,GO:0042435,GO:0042545,GO:0042742,GO:0043043,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044272,GO:0044281,GO:0044283,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0044550,GO:0044699,GO:0044707,GO:0044710,GO:0044711,GO:0044763,GO:0044767,GO:0045087,GO:0045229,GO:0046217,GO:0046394,GO:0046483,GO:0046686,GO:0048367,GO:0048608,GO:0048731,GO:0048856,GO:0050832,GO:0050896,GO:0051179,GO:0051641,GO:0051704,GO:0051707,GO:0051716,GO:0052314,GO:0052315,GO:0052386,GO:0052482,GO:0052542,GO:0052543,GO:0052544,GO:0052545,GO:0061458,GO:0070727,GO:0071554,GO:0071555,GO:0071704,GO:0071840,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659,GO:1901700	K01919		virNOG[6]	0IK1F@euNOG,1BC51@strNOG,1DZ5Q@virNOG,COG3572@NOG	NA|NA|NA	H	glutamate--cysteine ligase
augustus_masked-NW_019168381.1-processed-gene-39.10-mRNA-1	3694.POPTR_0001s09420.1	1.7e-17	94.0					euNOG[57]	121N2@NOG,KOG0800@euNOG	NA|NA|NA	O	finger protein
augustus_masked-NW_019168381.1-processed-gene-40.1-mRNA-1	3694.POPTR_0001s09480.1	0.0	1165.2	MURE	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006996,GO:0008150,GO:0009295,GO:0009507,GO:0009536,GO:0009657,GO:0009658,GO:0009987,GO:0010020,GO:0016043,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043572,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044763,GO:0048285,GO:0071840			virNOG[6]	0IGJP@euNOG,1BH8C@strNOG,1DV4G@virNOG,COG0769@NOG	NA|NA|NA	M	acid to the nucleotide precursor UDP-N-acetylmuramoyl-L-alanyl-D-glutamate (UMAG) in the biosynthesis of bacterial cell-wall peptidoglycan (By similarity)
augustus_masked-NW_019168381.1-processed-gene-40.2-mRNA-1	3694.POPTR_0001s09490.1	8.5e-87	326.6					virNOG[6]	0JG26@euNOG,11CDA@NOG,1C3K7@strNOG,1EGZC@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-40.3-mRNA-1	3694.POPTR_0003s12860.1	7.1e-264	914.8		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005768,GO:0005886,GO:0010008,GO:0016020,GO:0031090,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044440,GO:0044444,GO:0044446,GO:0044464,GO:0071944	K09597		virNOG[6]	0ZP52@NOG,1BCYW@strNOG,1DQWH@virNOG,KOG2442@euNOG	NA|NA|NA	U	signal peptide peptidase-like
augustus_masked-NW_019168381.1-processed-gene-40.5-mRNA-1	29760.VIT_02s0025g03380.t01	9.2e-144	515.0			K19329		virNOG[6]	1BBXG@strNOG,1DPW7@virNOG,COG1028@NOG,KOG1208@euNOG	NA|NA|NA	Q	short-chain dehydrogenase
augustus_masked-NW_019168381.1-processed-gene-40.4-mRNA-1	3694.POPTR_0003s12870.1	1.6e-147	527.3		GO:0003674,GO:0005215,GO:0005372,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0005911,GO:0006810,GO:0006833,GO:0006950,GO:0008150,GO:0009414,GO:0009415,GO:0009506,GO:0009507,GO:0009536,GO:0009628,GO:0009987,GO:0010035,GO:0015250,GO:0015267,GO:0016020,GO:0022803,GO:0022838,GO:0022857,GO:0022891,GO:0022892,GO:0030054,GO:0042044,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0044699,GO:0044763,GO:0044765,GO:0050896,GO:0051179,GO:0051234,GO:0055044,GO:0055085,GO:0071944,GO:1901700	K09872	H2Ot	virNOG[6]	1BFXX@strNOG,1DWET@virNOG,COG0580@NOG,KOG0223@euNOG	NA|NA|NA	G	Aquaporin
augustus_masked-NW_019168381.1-processed-gene-40.0-mRNA-1	3694.POPTR_0001s09470.1	7e-129	467.2					virNOG[6]	0J9K1@euNOG,116RB@NOG,1BZ80@strNOG,1EBVE@virNOG	NA|NA|NA	S	Protein of unknown function (DUF3741)
augustus_masked-NW_019168381.1-processed-gene-40.12-mRNA-1	3694.POPTR_0003s12960.1	0.0	1474.1			K01256		virNOG[6]	1BFKE@strNOG,1DTGI@virNOG,COG0308@NOG,KOG1046@euNOG	NA|NA|NA	E, O	Domain of unknown function (DUF3458)
augustus_masked-NW_019168381.1-processed-gene-40.7-mRNA-1	29760.VIT_02s0025g03370.t01	2.7e-256	889.8					virNOG[6]	0XQGS@NOG,1BDQ5@strNOG,1DT0Q@virNOG,KOG0198@euNOG	NA|NA|NA	T	- STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed
augustus_masked-NW_019168381.1-processed-gene-40.10-mRNA-1	3694.POPTR_0003s12940.1	4.9e-186	656.0					virNOG[6]	0XSWI@NOG,1BFY7@strNOG,1DTVT@virNOG,KOG2714@euNOG	NA|NA|NA	S	domain-containing protein
augustus_masked-NW_019168381.1-processed-gene-40.9-mRNA-1	29760.VIT_15s0046g02380.t01	1.2e-170	604.7	CYP86A4	GO:0003674,GO:0003824,GO:0004497,GO:0005575,GO:0006082,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0009987,GO:0016020,GO:0016491,GO:0016705,GO:0016713,GO:0018685,GO:0019752,GO:0032787,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0044710,GO:0055114,GO:0071704	K15398		virNOG[6]	1BBVF@strNOG,1DPU5@virNOG,COG2124@NOG,KOG0157@euNOG	NA|NA|NA	Q	cytochrome P450
augustus_masked-NW_019168381.1-processed-gene-40.11-mRNA-1	29760.VIT_02s0025g03290.t01	1.8e-113	414.5					virNOG[6]	0IEVH@euNOG,0YEXH@NOG,1BD8X@strNOG,1DTD1@virNOG	NA|NA|NA	S	Hydroxyproline-rich glycoprotein family protein
augustus_masked-NW_019168381.1-processed-gene-40.6-mRNA-1	29760.VIT_02s0025g03370.t01	4e-101	373.2					virNOG[6]	0XQGS@NOG,1BDQ5@strNOG,1DT0Q@virNOG,KOG0198@euNOG	NA|NA|NA	T	- STE kinases include homologs to sterile 7, sterile 11 and sterile 20 from yeast, expressed
augustus_masked-NW_019168381.1-processed-gene-40.8-mRNA-1	3702.AT2G44250.1	6.5e-22	109.8					virNOG[6]	0C2JI@braNOG,0JWA0@euNOG,1054J@NOG,1BXIT@strNOG,1E9YU@virNOG	NA|NA|NA	S	Domain of unknown function (DUF239)
augustus_masked-NW_019168381.1-processed-gene-40.13-mRNA-1	3694.POPTR_0001s09610.1	5.1e-54	216.1			K10576		virNOG[6]	0XRC5@NOG,1BG32@strNOG,1DU0M@virNOG,KOG0416@euNOG	NA|NA|NA	O	ubiquitin-conjugating enzyme
augustus_masked-NW_019168381.1-processed-gene-41.1-mRNA-1	29760.VIT_02s0025g00110.t01	0.0	1315.1		GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0008150,GO:0009314,GO:0009411,GO:0009416,GO:0009628,GO:0010224,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0050896	K10843		virNOG[6]	1BEV3@strNOG,1DSSP@virNOG,COG1061@NOG,KOG1123@euNOG	NA|NA|NA	L	DNA repair helicase
augustus_masked-NW_019168381.1-processed-gene-41.3-mRNA-1	4113.PGSC0003DMT400012781	2.7e-99	367.1		GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944			virNOG[6]	0IGQ0@euNOG,11Q5U@NOG,1BD9J@strNOG,1DR6Z@virNOG	NA|NA|NA	S	PLAC8 family
augustus_masked-NW_019168381.1-processed-gene-41.2-mRNA-1	3694.POPTR_0010s24930.1	6.1e-63	246.1	DNAJA4	GO:0000003,GO:0000226,GO:0000278,GO:0001671,GO:0003674,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0006140,GO:0006457,GO:0006458,GO:0006508,GO:0006511,GO:0006605,GO:0006626,GO:0006805,GO:0006810,GO:0006839,GO:0006886,GO:0006928,GO:0006950,GO:0006974,GO:0006986,GO:0006996,GO:0007005,GO:0007010,GO:0007017,GO:0007049,GO:0007051,GO:0007052,GO:0007154,GO:0007165,GO:0007275,GO:0007276,GO:0007283,GO:0007399,GO:0007568,GO:0008047,GO:0008104,GO:0008150,GO:0008152,GO:0008284,GO:0008340,GO:0009056,GO:0009057,GO:0009118,GO:0009266,GO:0009408,GO:0009410,GO:0009628,GO:0009790,GO:0009792,GO:0009894,GO:0009987,GO:0010033,GO:0010259,GO:0010498,GO:0015031,GO:0016020,GO:0016023,GO:0016043,GO:0016482,GO:0018885,GO:0019219,GO:0019220,GO:0019222,GO:0019538,GO:0019941,GO:0019953,GO:0022008,GO:0022402,GO:0022414,GO:0023052,GO:0030139,GO:0030154,GO:0030163,GO:0030234,GO:0030317,GO:0030433,GO:0030518,GO:0030521,GO:0030522,GO:0030544,GO:0030811,GO:0031072,GO:0031323,GO:0031329,GO:0031410,GO:0031982,GO:0031988,GO:0032501,GO:0032502,GO:0032504,GO:0032781,GO:0032991,GO:0033036,GO:0033121,GO:0033365,GO:0033554,GO:0034605,GO:0034613,GO:0035966,GO:0040011,GO:0042026,GO:0042127,GO:0042196,GO:0042197,GO:0042221,GO:0042769,GO:0043085,GO:0043161,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043234,GO:0043462,GO:0043632,GO:0043933,GO:0044093,GO:0044237,GO:0044238,GO:0044248,GO:0044257,GO:0044260,GO:0044265,GO:0044267,GO:0044424,GO:0044444,GO:0044445,GO:0044464,GO:0044699,GO:0044700,GO:0044702,GO:0044707,GO:0044710,GO:0044763,GO:0044765,GO:0044767,GO:0045047,GO:0045184,GO:0045335,GO:0046907,GO:0048232,GO:0048471,GO:0048518,GO:0048522,GO:0048609,GO:0048731,GO:0048856,GO:0048869,GO:0048870,GO:0050750,GO:0050789,GO:0050790,GO:0050794,GO:0050896,GO:0051082,GO:0051171,GO:0051174,GO:0051179,GO:0051234,GO:0051336,GO:0051345,GO:0051603,GO:0051606,GO:0051641,GO:0051649,GO:0051674,GO:0051716,GO:0060589,GO:0060590,GO:0065007,GO:0065009,GO:0070325,GO:0070585,GO:0070727,GO:0070887,GO:0070972,GO:0071466,GO:0071702,GO:0071704,GO:0071822,GO:0071840,GO:0072379,GO:0072380,GO:0072594,GO:0072599,GO:0072655,GO:0080090,GO:1900542,GO:1901575	K09502,K09503,K09505		euNOG[57]	COG0484@NOG,KOG0712@euNOG	NA|NA|NA	O	DnaJ (Hsp40) homolog, subfamily A, member
augustus_masked-NW_019168381.1-processed-gene-41.7-mRNA-1	3694.POPTR_0001s09660.1	0.0	1349.0	BAD	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005794,GO:0005802,GO:0005886,GO:0005911,GO:0009506,GO:0012506,GO:0016020,GO:0016023,GO:0030054,GO:0030135,GO:0030136,GO:0030659,GO:0030662,GO:0030665,GO:0031090,GO:0031410,GO:0031982,GO:0031988,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044433,GO:0044444,GO:0044446,GO:0044464,GO:0055044,GO:0071944	K12392		virNOG[6]	1BCRJ@strNOG,1DQPE@virNOG,COG5096@NOG,KOG1061@euNOG	NA|NA|NA	U	Beta-adaptin-like protein
augustus_masked-NW_019168381.1-processed-gene-41.0-mRNA-1	3694.POPTR_0001s09620.1	5.6e-169	599.7		GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005773,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464			virNOG[6]	0IX5C@euNOG,0YHCT@NOG,1BED2@strNOG,1DSAV@virNOG	NA|NA|NA	K	domain--containing protein
augustus_masked-NW_019168381.1-processed-gene-41.8-mRNA-1	3694.POPTR_0003s13050.1	1.4e-89	335.1					virNOG[6]	0IZ98@euNOG,0XYVB@NOG,1BS9V@strNOG,1E453@virNOG	NA|NA|NA	S	CCT motif
augustus_masked-NW_019168381.1-processed-gene-41.6-mRNA-1	29760.VIT_02s0025g00090.t01	2.8e-36	157.5			K12897		virNOG[6]	11F1G@NOG,1BSAA@strNOG,1E45G@virNOG,KOG4661@euNOG	NA|NA|NA	K	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
augustus_masked-NW_019168381.1-processed-gene-41.5-mRNA-1	3694.POPTR_0001s09640.1	3.4e-87	326.6					virNOG[6]	0IJQJ@euNOG,125AS@NOG,1BHMZ@strNOG,1DVIC@virNOG	NA|NA|NA	S	expressed protein
augustus_masked-NW_019168381.1-processed-gene-41.4-mRNA-1	29760.VIT_02s0025g00030.t01	5.9e-62	242.7		GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464			virNOG[6]	121N2@NOG,1BN6Z@strNOG,1E4IR@virNOG,KOG0800@euNOG	NA|NA|NA	O	zinc finger
augustus_masked-NW_019168381.1-processed-gene-41.9-mRNA-1	29760.VIT_02s0025g00140.t01	3.8e-62	243.0			K16281		virNOG[6]	121N2@NOG,1BS89@strNOG,1E43D@virNOG,KOG0800@euNOG	NA|NA|NA	O	E3 ubiquitin-protein ligase
augustus_masked-NW_019168381.1-processed-gene-42.4-mRNA-1	29760.VIT_02s0025g00220.t01	5.6e-286	988.8					virNOG[6]	0Z7Z7@NOG,1C0M2@strNOG,1EDEJ@virNOG,KOG4197@euNOG	NA|NA|NA	S	PPR repeat
augustus_masked-NW_019168381.1-processed-gene-42.1-mRNA-1	3694.POPTR_0001s09710.1	1.8e-266	923.7					virNOG[6]	0IM3T@euNOG,0ZNHG@NOG,1BHZB@strNOG,1DVVQ@virNOG	NA|NA|NA	S	BTB POZ domain-containing protein
augustus_masked-NW_019168381.1-processed-gene-42.7-mRNA-1	29760.VIT_02s0025g00260.t01	2.3e-215	753.4		GO:0005575,GO:0005618,GO:0005623,GO:0016020,GO:0030312,GO:0044464,GO:0071944			virNOG[6]	0IEVG@euNOG,1BGCT@strNOG,1DUAA@virNOG,COG5434@NOG	NA|NA|NA	M	Polygalacturonase-like
augustus_masked-NW_019168381.1-processed-gene-42.2-mRNA-1	3694.POPTR_0003s13120.1	1.5e-184	651.0		GO:0001071,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005911,GO:0006355,GO:0008150,GO:0009506,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0030054,GO:0031323,GO:0031326,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0055044,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2001141			virNOG[6]	0XPMQ@NOG,1BEH5@strNOG,1DSF0@virNOG,KOG0773@euNOG	NA|NA|NA	K	Homeobox protein BEL1 homolog
augustus_masked-NW_019168381.1-processed-gene-42.0-mRNA-1	3694.POPTR_0003s13580.1	2.2e-149	533.9					virNOG[6]	0XV5H@NOG,1BFEU@strNOG,1DTD3@virNOG,KOG2288@euNOG	NA|NA|NA	G	beta-1,3-galactosyltransferase 11-like
augustus_masked-NW_019168381.1-processed-gene-42.5-mRNA-1	3694.POPTR_0003s13140.1	3.1e-82	310.5					virNOG[6]	0IZ1Q@euNOG,0YPYB@NOG,1BSC0@strNOG,1E47B@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-42.3-mRNA-1	3694.POPTR_0001s09720.1	1.9e-78	297.4		GO:0001071,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005829,GO:0005911,GO:0006355,GO:0008150,GO:0009506,GO:0009889,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0030054,GO:0031323,GO:0031326,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044444,GO:0044464,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0055044,GO:0060255,GO:0065007,GO:0080090,GO:2000112,GO:2001141			virNOG[6]	0XPMQ@NOG,1BEH5@strNOG,1DSF0@virNOG,KOG0773@euNOG	NA|NA|NA	K	Homeobox protein BEL1 homolog
augustus_masked-NW_019168381.1-processed-gene-42.6-mRNA-1	3694.POPTR_0001s09780.1	2.2e-34	150.2			K18635		virNOG[6]	0J29J@euNOG,0ZH9I@NOG,1BVIT@strNOG,1E7JN@virNOG	NA|NA|NA		
augustus_masked-NW_019168381.1-processed-gene-42.15-mRNA-1	29760.VIT_02s0025g00270.t01	3.2e-197	693.0			K04371		virNOG[6]	0XNY0@NOG,1BCBR@strNOG,1DQ9R@virNOG,KOG0660@euNOG	NA|NA|NA	T	Mitogen-activated protein kinase
augustus_masked-NW_019168381.1-processed-gene-42.11-mRNA-1	3694.POPTR_0003s13130.1	4.1e-113	413.3					virNOG[6]	0YRJG@NOG,1BDWA@strNOG,1DRTT@virNOG,KOG2246@euNOG	NA|NA|NA	G	Protein of unknown function, DUF604
augustus_masked-NW_019168381.1-processed-gene-42.9-mRNA-1	3694.POPTR_0003s13110.1	4.7e-146	522.7					virNOG[6]	0IHHU@euNOG,11HP2@NOG,1BBRF@strNOG,1DXAV@virNOG	NA|NA|NA	G	phosphoglycerate
augustus_masked-NW_019168381.1-processed-gene-42.10-mRNA-1	29760.VIT_02s0025g00210.t01	3.9e-106	389.8					virNOG[6]	0YRJG@NOG,1BDWA@strNOG,1DRTT@virNOG,KOG2246@euNOG	NA|NA|NA	G	Protein of unknown function, DUF604
augustus_masked-NW_019168381.1-processed-gene-42.8-mRNA-1	29760.VIT_02s0025g01000.t01	1e-104	384.8		GO:0000003,GO:0000325,GO:0003006,GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005773,GO:0005774,GO:0005794,GO:0005829,GO:0005840,GO:0006139,GO:0006152,GO:0006163,GO:0006195,GO:0006200,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0006818,GO:0006950,GO:0006952,GO:0006970,GO:0006996,GO:0007030,GO:0007275,GO:0008150,GO:0008152,GO:0008324,GO:0009056,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009125,GO:0009126,GO:0009128,GO:0009141,GO:0009143,GO:0009144,GO:0009146,GO:0009150,GO:0009154,GO:0009158,GO:0009161,GO:0009164,GO:0009166,GO:0009167,GO:0009169,GO:0009199,GO:0009203,GO:0009205,GO:0009207,GO:0009259,GO:0009261,GO:0009266,GO:0009409,GO:0009607,GO:0009617,GO:0009628,GO:0009651,GO:0009705,GO:0009790,GO:0009791,GO:0009793,GO:0009832,GO:0009987,GO:0010154,GO:0015075,GO:0015077,GO:0015078,GO:0015399,GO:0015405,GO:0015672,GO:0015992,GO:0016020,GO:0016043,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016820,GO:0016887,GO:0017111,GO:0019439,GO:0019637,GO:0019693,GO:0019829,GO:0022414,GO:0022626,GO:0022804,GO:0022857,GO:0022890,GO:0022891,GO:0022892,GO:0030529,GO:0031090,GO:0032501,GO:0032502,GO:0032991,GO:0034220,GO:0034641,GO:0034655,GO:0042278,GO:0042454,GO:0042546,GO:0042623,GO:0042625,GO:0042626,GO:0042742,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043492,GO:0044085,GO:0044237,GO:0044238,GO:0044248,GO:0044270,GO:0044281,GO:0044422,GO:0044424,GO:0044437,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0044699,GO:0044707,GO:0044710,GO:0044763,GO:0044765,GO:0044767,GO:0044769,GO:0046034,GO:0046128,GO:0046130,GO:0046434,GO:0046483,GO:0046700,GO:0046961,GO:0048316,GO:0048608,GO:0048731,GO:0048856,GO:0050896,GO:0051179,GO:0051234,GO:0051704,GO:0051707,GO:0055085,GO:0055086,GO:0061458,GO:0071554,GO:0071669,GO:0071704,GO:0071840,GO:0072521,GO:0072523,GO:1901135,GO:1901136,GO:1901292,GO:1901360,GO:1901361,GO:1901564,GO:1901565,GO:1901575,GO:1901657,GO:1901658	K02150		virNOG[6]	1BCU7@strNOG,1DQRX@virNOG,COG1390@NOG,KOG1664@euNOG	NA|NA|NA	C	)-ATPase subunit
augustus_masked-NW_019168381.1-processed-gene-42.14-mRNA-1	29760.VIT_02s0025g00240.t01	4.4e-17	92.8	OSI_09800		K15746		virNOG[6]	0IK78@euNOG,11G77@NOG,1BIBY@strNOG,1DUSS@virNOG	NA|NA|NA	I	Beta-carotene hydroxylase
augustus_masked-NW_019168381.1-processed-gene-43.2-mRNA-1	29760.VIT_02s0025g00290.t01	2e-242	844.0					virNOG[6]	0Z7Z7@NOG,1BDFJ@strNOG,1DRD1@virNOG,KOG4197@euNOG	NA|NA|NA	S	PPR repeat
augustus_masked-NW_019168381.1-processed-gene-43.5-mRNA-1	29760.VIT_02s0025g00340.t01	1.1e-226	791.2		GO:0000166,GO:0001882,GO:0001883,GO:0003674,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005739,GO:0006950,GO:0008150,GO:0009266,GO:0009409,GO:0009507,GO:0009526,GO:0009532,GO:0009536,GO:0009570,GO:0009628,GO:0010035,GO:0010038,GO:0010319,GO:0017076,GO:0030554,GO:0031967,GO:0031975,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032559,GO:0035639,GO:0036094,GO:0042221,GO:0043167,GO:0043168,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044422,GO:0044424,GO:0044434,GO:0044435,GO:0044444,GO:0044446,GO:0044464,GO:0046686,GO:0050896,GO:0097159,GO:1901265,GO:1901363	K08232		virNOG[6]	1BP9B@strNOG,1DTI1@virNOG,COG0446@NOG,KOG1336@euNOG	NA|NA|NA	S	Monodehydroascorbate reductase
augustus_masked-NW_019168381.1-processed-gene-43.4-mRNA-1	29760.VIT_02s0025g00330.t01	6.4e-163	578.9		GO:0000003,GO:0003006,GO:0007275,GO:0008150,GO:0008152,GO:0009058,GO:0009791,GO:0009987,GO:0010154,GO:0010191,GO:0010192,GO:0010214,GO:0022414,GO:0032501,GO:0032502,GO:0044237,GO:0044249,GO:0044699,GO:0044707,GO:0048316,GO:0048354,GO:0048359,GO:0048608,GO:0048610,GO:0048731,GO:0048856,GO:0061458			virNOG[6]	0IFFS@euNOG,0Y9SH@NOG,1BKY1@strNOG,1DYTK@virNOG	NA|NA|NA	S	Protein of unknown function (DUF793)
augustus_masked-NW_019168381.1-processed-gene-43.8-mRNA-1	29760.VIT_02s0025g00400.t01	1.4e-130	471.5			K11135		virNOG[6]	11IXK@NOG,1BCR6@strNOG,1DQP1@virNOG,KOG2809@euNOG	NA|NA|NA	A, D	G-patch domain
augustus_masked-NW_019168381.1-processed-gene-43.9-mRNA-1	3847.GLYMA08G02160.1	1.2e-13	82.0	WRKY29	GO:0001071,GO:0003674,GO:0003700,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0006355,GO:0008150,GO:0009719,GO:0009889,GO:0010033,GO:0010200,GO:0010243,GO:0010468,GO:0010556,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0042221,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0044424,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0080090,GO:1901698,GO:1901700,GO:2000112,GO:2001141	K13426		virNOG[6]	0JBQ5@euNOG,0YMDW@NOG,1BTPV@strNOG,1E5JZ@virNOG	NA|NA|NA	K	WRKY
augustus_masked-NW_019168381.1-processed-gene-43.0-mRNA-1	29760.VIT_16s0050g01150.t01	8.7e-58	228.4	HSP90A	GO:0002376,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006950,GO:0006952,GO:0006955,GO:0008150,GO:0009607,GO:0009617,GO:0009814,GO:0009816,GO:0042742,GO:0044424,GO:0044464,GO:0045087,GO:0050896,GO:0051704,GO:0051707	K04079		virNOG[6]	1BJ75@strNOG,1DX4E@virNOG,COG0326@NOG,KOG0019@euNOG	NA|NA|NA	O	heat shock protein
augustus_masked-NW_019168381.1-processed-gene-43.6-mRNA-1	29760.VIT_02s0025g00350.t01	1.2e-44	184.5					virNOG[6]	1BTWG@strNOG,1E5SW@virNOG,COG2608@NOG,KOG1603@euNOG	NA|NA|NA	P	Heavy-metal-associated domain
